"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"United States","USA","Diarrhea treatment (% of children under 5 who received ORS packet)","SH.STA.ORTH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","People practicing open defecation, rural (% of rural population)","SH.STA.ODFC.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"United States","USA","Prevalence of underweight, weight for age, male (% of children under 5)","SH.STA.MALN.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","","","","","","","","1.3","","1.4","","1.5","","1","","0.9","","1.1","","0.5","","0.8","","1.6","","0.5","","","","","","",
"United States","USA","People with basic handwashing facilities including soap and water, rural (% of rural population)","SH.STA.HYGN.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Births attended by skilled health staff (% of total)","SH.STA.BRTC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","99.2","99.2","99.3","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.5","99.3","99.3","99.4","99.4","99.3","99.3","99.3","99.4","99.3","99.3","99.2","98.5","99.1","99.1","99.1","99.1","99","99.1","","","","",
"United States","USA","People using at least basic sanitation services, rural (% of rural population)","SH.STA.BASS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","99.9971950412454","99.874544636735","99.7518942322245","99.629243827714","99.5065934232035","99.3839430186931","99.2612926141826","99.1386422096721","99.0159918051616","98.8933414006512","98.7706909961407","98.6480405916302","98.5253901871197","","",
"United States","USA","Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)","SH.STA.AIRP.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5","","","","","",
"United States","USA","Risk of catastrophic expenditure for surgical care (% of people at risk)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0.8","1","1","0.8","0.8","0.8","0.6","0.7","0.7","0.7","0.8","0.7","0.6","0.6","0.6","0.6","0.3","0.3","0.3","","",
"United States","USA","Prevalence of anemia among pregnant women (%)","SH.PRG.ANEM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4","11.1","10.8","10.6","10.5","10.5","10.5","10.5","10.6","10.6","10.7","10.7","10.7","10.7","10.7","10.6","10.5","10.3","10.2","10.1","10","10","10","10.2","",
"United States","USA","Children with fever receiving antimalarial drugs (% of children under age 5 with fever)","SH.MLR.TRET.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","1.1","","","","","1.2","","","","","1.2","","","","","1.3","1.3","1.3","1.4","1.4","1.5","1.5","1.6","1.6","","","1.7","1.8","1.8","1.8","1.8","1.9","1.9","1.9","","2.434","","","","","2.588","","","","2.7","","","","","","","","","","","","","","2.57","3.518","3.555","3.608","","","",
"United States","USA","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","86","97","97","98","98","97","97","82","98","94","90","87","83","84","89","88","91","91","92","92","91","91","91","93","93","92","92","92","92","90","92","92","91","92","92","92","92","91","92","90","91","92","92","92","92",
"United States","USA","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Adults (ages 15+) and children (ages 0-14) newly infected with HIV","SH.HIV.INCD.TL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","People using safely managed drinking water services, urban (% of urban population)","SH.H2O.SMDW.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.4470419821365","96.4470419821365","96.4470419821365","96.4470419821365","96.4470419821365","96.4470419821365","96.4470419821365","96.4470419821365","96.4470419821365","96.4470419821365","96.5350771185367","96.6231395891967","96.7112293941167","96.7993465332965","96.8874910067362","96.9756628144358","97.0638619563953","97.1520884326146","97.2403422430939","97.328623387833","97.416931866832","97.5052676800909","97.5936308276096","","",
"United States","USA","People using at least basic drinking water services, rural (% of rural population)","SH.H2O.BASW.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.7006382644347","95.7006382644347","95.7006382644347","95.7006382644347","95.7006382644347","96.0331944293132","96.3657505941917","96.6983067590702","97.0308629239487","97.3634190888273","97.6959752537058","98.0285314185843","98.3610875834628","98.6936437483414","99.0261999132199","99.3587560780984","99.6913122429769","100","","",
"United States","USA","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)","SH.DYN.NCOM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","20.7","20.5","20.2","19.5","19.2","18.7","18.3","18.1","17.8","17.5","17.2","17","16.9","16.8","16.8","16.7","16.4","16.2","15.8","16.4","16.4","","","",
"United States","USA","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","30.1","29.5","28.9","28.3","27.7","27.1","26.4","25.7","24.9","24.1","23.2","22.4","21.5","20.6","19.7","18.8","17.9","17.1","16.3","15.6","15","14.4","13.9","13.4","13","12.7","12.4","12.1","11.9","11.6","11.2","10.9","10.5","10.1","9.8","9.5","9.2","8.9","8.7","8.6","8.4","8.3","8.2","8.1","8.1","8","7.9","7.7","7.6","7.5","7.3","7.2","7","6.9","6.8","6.8","6.7","6.6","6.5","6.5","6.5","6.5","6.5","6.5","",
"United States","USA","Probability of dying among adolescents ages 15-19 years (per 1,000)","SH.DYN.1519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3","4.3","4.3","4.3","4.3","4.1","3.9","3.7","3.6","3.5","3.4","3.4","3.3","3.3","3.3","3.2","3.2","3","2.9","2.7","2.5","2.4","2.3","2.3","2.3","2.4","2.4","2.5","2.6","2.7","2.8","3","3","2.8","",
"United States","USA","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.8724532736615","","","","","","","","","","88.1043193118658","","","","","88.042831442106","","","","88.1449804799197","","","","","",
"United States","USA","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.28301902548286","","","","","","","","","","5.69330817392815","","","","","5.65120332746147","","","","5.3020598009239","","","","","",
"United States","USA","Number of deaths ages 5-9 years","SH.DTH.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4076","4007","3950","3914","3889","3860","3811","3726","3602","3453","3291","3137","3006","2904","2824","2757","2692","2620","2548","2483","2430","2401","2405","2425","2448","2464","2467","2458","2446","2448","2462","2483","2502","2509","",
"United States","USA","Prevalence of anemia among children (% of children ages 6-59 months)","SH.ANM.CHLD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.2","6.1","6","5.9","5.9","5.9","5.8","5.8","5.8","5.8","5.8","5.8","5.8","5.8","5.8","5.8","5.9","5.9","6","6.1","","","","","",
"United States","USA","Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)","SH.ALC.PCAP.FE.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.04","4.04","4.07","4.1","4.14","4.17","4.21","4.24","4.24","4.21","4.2","4.22","4.25","4.26","4.25","4.25","4.26","4.28","4.29","4.29","4.43","","","","",
"United States","USA","Women who believe a husband is justified in beating his wife when she goes out without telling him (%)","SG.VAW.GOES.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)","SG.TIM.UWRK.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.875","9.79167","9.66667","9.58333","9.95833","9.41667","9.75","9.875","9.66667","9.33333","9.70833","9.70833","9.75","9.79167","9.875","9.54167","9.66667","","10.125","10.08333","","",
"United States","USA","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)","SG.DMK.SRCR.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Expenditure on tertiary education (% of government expenditure on education)","SE.XPD.TERT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.22716","27.50228","","","","","","","","","","",
"United States","USA","Expenditure on primary education (% of government expenditure on education)","SE.XPD.PRIM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.10906","30.96455","","","","","","","","","","",
"United States","USA","Current education expenditure, secondary (% of total expenditure in secondary public institutions)","SE.XPD.CSEC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.9320373535156","91.4302597045898","90.9884033203125","90.4928283691406","90.1177062988281","89.3844985961914","89.8548736572266","","","",
"United States","USA","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.1901626586914","","","","","","","","103.112609863281","102.599388122559","102.747329711914","102.293800354004","102.011329650879","102.354042053223","102.425331115723","102.956741333008","101.710220336914","94.8502197265625","","",
"United States","USA","Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)","SE.TER.CUAT.ST.MA.ZS","","","","","","","","","","","24.1399993896484","","","","","30.7700004577637","","","","35.8199996948242","36.1699981689453","36.810001373291","","","","","","","","","","","","","48.7200012207031","","","","34.0497095313078","34.9868221581392","35.2522599919757","35.7121141537968","36.2433123629912","36.6454200153167","37.8800010681152","36.4700012207031","37.2999992370605","38.006379327073","38.060001373291","38.0499992370605","38.3199996948242","39.3199996948242","40.1699981689453","40.7900009155273","40.8300018310547","41.1500015258789","42.310001373291","43.3115349207236","43.7900009155273","44.6951722384347","46.2900009155273","45.8285966023028","45.8899993896484","47.1489868232633","47.5505468861726",
"United States","USA","Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)","SE.TER.CUAT.MS.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.02907869582622","6.23280108273327","6.38213112799068","6.56217931246386","6.99445465567787","7.21920045233234","7.36524940373993","7.69605249035583","7.908466776673","8.31036959204402","8.52610582285916","8.80757299493989","9.07697321450569","9.28710535649548","9.6456505304679","9.91062258140408","10.2301932882782","10.5982342638806","10.7907483511758","11.210000038147","11.6199998855591","11.9899997711182","12.6499996185303","12.8328204108538","13.2399997711182","13.8086492039241","14.4799995422363","14.771293996868","15.0600004196167","15.4240372412616","15.7747228683977",
"United States","USA","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5114912460667","23.1610209652629","23.7563569347269","24.1817557730023","24.8992515998925","25.607379017249","25.871996968313","26.2660135830579","26.8990001359402","27.470244377619","27.7378357639175","27.9080910965083","28.4415736430702","29.1170692702114","29.5267774375668","29.7172554260736","29.9961309081733","30.4181560751516","31.0561865240495","31.6599998474121","31.9599990844727","32.5","33.439998626709","32.0158805847168","34.9900016784668","36.0551531503778","37.5200004577637","35.0492286682129","37.6599998474121","38.601131439209","39.0294779820448",
